Open,High,Low,Volume,Returns,MA5,MA20,Volatility,Price Up/Down
39.50297909238808,39.76454155398973,38.85260921827928,121112000,0.010258960370700843,39.47800827026367,40.90104808807373,0.01684621747706399,1
38.85261975564742,40.5327432850031,38.82669901474305,138422000,0.01912255938829044,39.632118225097656,40.841431045532225,0.017515742927922084,1
40.66704967621141,41.05585708750964,40.54922881271408,107732800,0.006934065812780332,39.92996826171875,40.81515617370606,0.017502475073948632,1
40.287660207465144,40.64347786654099,39.634931716470554,140021200,-0.025578841269140895,39.95824203491211,40.714300537109374,0.018140920603143554,0
40.03081841239869,40.787226355359515,40.023749448117364,116070800,0.00991820254223108,40.11706314086914,40.59730472564697,0.017799492541310306,1
40.766017853267606,41.001659574962794,40.419624234727095,113634400,0.01881793620541594,40.346106719970706,40.49750995635986,0.018245686335764302,1
40.584581181460756,40.98281634944289,40.459691330575104,89726400,-0.004675103088111476,40.385222625732425,40.40879096984863,0.01817336341103665,1
40.86264284289436,41.23731241849354,40.77545293733876,91557200,0.009858545507561711,40.44837646484375,40.35812816619873,0.01828989600475322,1
41.1854583418898,41.435237982563066,40.96631327452418,100497200,0.003387750662592337,40.74764175415039,40.3119421005249,0.018310803987145984,0
41.24438296118362,41.517728305467955,41.197255321453866,86313600,0.006238608813211588,41.01957473754883,40.2860221862793,0.018368602156895796,1
41.588416552068885,42.16573815931842,41.56956477932666,106421600,0.013763943765302766,41.254747009277345,40.32066135406494,0.01828341665691682,1
41.899463322015784,42.13746381529928,41.68031819776145,83018000,-0.002244180538961138,41.509239959716794,40.35129508972168,0.018295651200029746,1
40.94510518817356,41.32920235376922,40.685901445843875,139235200,-0.028340239074143403,41.44608612060547,40.36932163238525,0.018720072861139393,0
40.200485296171784,40.34658203533058,38.98221424490033,261964400,-0.040972107264488744,41.021461486816406,40.33244361877441,0.020690957472743535,0
39.31210843532802,39.33331532710472,38.666448830470245,146062000,-0.002896589073923761,40.522840881347655,40.335977935791014,0.020020357093501306,0
39.03877067555058,39.194295102996016,37.99016554312238,134768000,-0.01391897653581542,39.80177688598633,40.220159721374515,0.01686125519952352,0
38.32006012932007,38.97985774663225,38.27057737549611,113528400,0.00435731557488217,39.13302459716797,40.16490135192871,0.016035392805050917,1
38.67353215941028,39.0529156119667,38.49680080441086,111852000,0.003483332029214692,38.72866592407227,40.13827419281006,0.015898485907166342,1
38.64523928058836,38.723001474028244,37.85112789230711,142623200,-0.01157024320863953,38.56842803955078,40.073943328857425,0.015951938866119154,0
38.20459396292519,39.41343356520298,38.13625584924581,169709600,0.018112384548633065,38.56937026977539,40.05721225738525,0.016487608410699205,1
39.21314985527039,39.87058884581609,38.94451836727421,214277600,0.023236434205346157,38.85968170166016,40.065578079223634,0.017166307801278532,1
41.29151793812533,41.885336371941115,40.954551838353126,266157600,0.044175288509801014,39.46858367919922,40.1240177154541,0.01937950372945253,1
41.44466991824513,41.826408382181036,41.10534524114318,136272800,0.001811847494920471,40.065697479248044,40.172206497192384,0.019339166327014295,1
42.00313487680373,43.416985139136536,41.98428310849977,224805200,0.039233316869318635,41.079428100585936,40.35423984527588,0.02000821012758669,1
43.636141826215024,44.222891135779996,43.53481758965198,169805600,0.0072352234914392355,42.01728439331055,40.532267570495605,0.019979571775796047,0
43.591364903400674,43.88120322437289,43.280316094078344,113611200,0.004806465765286427,42.81610794067383,40.683078384399415,0.019693023455044364,1
43.958968255714005,44.159261581630574,43.6455643033423,92844800,0.0070411695500784965,43.32461929321289,40.85886688232422,0.019603137368758128,1
44.23937612324497,44.859111378241764,44.218165636590804,111957200,0.014303828147039566,43.94435577392578,41.04620132446289,0.019693991488638707,1
44.823939562481186,44.95877142248045,44.341374693233654,104848800,-0.003803082366526711,44.20296096801758,41.21806964874268,0.019782004502684417,0
44.71039150392342,44.83339872725097,44.438359977373224,83115200,-0.0023331446694206948,44.37806625366211,41.371890449523924,0.019828375084625253,0
44.18288522686713,44.25148686697226,43.7854822711913,94780800,-0.009088445314192728,44.430329132080075,41.476973915100096,0.01988077779824519,0
44.014935456791115,44.580290778639664,43.998375195944654,76732400,0.009332685764749993,44.50317230224609,41.607349967956544,0.019899873174541494,1
44.471473801176494,44.686735524679,44.083531301757894,69176000,-0.006323713961634669,44.39341430664062,41.78303337097168,0.01863120982285351,0
44.27987803893838,44.42653815868699,44.02913514666882,73190800,-0.003636387156865317,44.28554840087891,42.0340913772583,0.015454874562950215,0
44.471479410434824,44.7718994575301,44.21364031629678,73603200,0.00708491677800005,44.260948181152344,42.306417274475095,0.015306867917706211,0
44.56136935907778,44.67964456930192,44.182887242571354,60962800,-0.0025049445689157013,44.29501190185547,42.60028266906738,0.01469927228395207,0
44.081171770264554,44.589753724392864,43.94160428065987,80233600,0.0064115980200663,44.3035285949707,42.89997596740723,0.014685182646060953,1
44.65362171582824,44.67017836753173,44.048053246327676,92936000,-0.0011149585347237645,44.35840835571289,43.19046897888184,0.014784572876938502,0
44.52589043804961,44.861791645762594,44.38869074315725,69844000,0.002285632101941548,44.46580276489258,43.50843505859375,0.014174700921613121,1
44.376852715010955,44.64888420811917,44.20416833885616,90056400,-0.0036062394587126345,44.47857437133789,43.783718299865725,0.014176093357357675,1
44.40523274237104,44.47146655273438,44.182874832091855,74762000,-0.002128868782381499,44.49465713500977,44.009026527404785,0.013749612241967569,0
44.28696048550283,44.525875059390096,44.031485653196825,109931200,-0.0033599603265627165,44.424163055419925,44.138870811462404,0.010407078485953805,0
44.46912329965772,45.00609025741183,44.41234988853881,93770000,0.018034395833500527,44.52304382324219,44.30480556488037,0.010922283868354572,1
45.33251151845684,45.753570876744824,45.263913501207,105064800,0.008357409702278717,44.676798248291014,44.40777759552002,0.0072183449810644205,1
45.67078834894453,45.8765860459165,45.50283597350951,86264000,0.0077153171790036446,44.93274688720703,44.51258392333985,0.0072362231521245135,1
45.80326069356432,45.90970766465291,45.39875787205994,83734400,0.0034660289867405325,45.23931884765625,44.61482925415039,0.007218691147256074,1
45.923898819189205,45.9380912670048,45.498107337356295,85388800,-0.0026806602479907404,45.55109481811523,44.695489692687985,0.007210418833923792,0
45.22134258806852,45.41767986646132,44.89017344949806,106627200,-0.009097564057807483,45.620165252685545,44.723757934570315,0.006972899916285835,1
45.263919355004944,45.410579444316305,44.99425205010877,73234000,-0.0024518461570428585,45.59178009033203,44.75498237609863,0.006933914339982609,0
45.2733685088957,45.56196020659327,45.21659512903872,67644400,0.005490535976596211,45.54304809570313,44.8038293838501,0.006973296175514886,1
45.51702780682554,45.625842579643674,45.0486590226794,86553600,-0.008216915222767907,45.38787002563477,44.85421447753906,0.006908639622468633,0
45.31123621974741,45.31596823906581,44.996623710326915,86440400,0.0005245507155047235,45.26202545166016,44.885202980041505,0.0066350827462244265,0
44.951673018210656,44.98242572578577,44.53297779215371,246876800,-0.010272693518632026,45.12671813964844,44.907083892822264,0.006908606093510081,0
44.44310043134259,44.76007717327769,44.28224424577315,73939600,-0.0005292903453016917,45.00891876220703,44.935824966430665,0.006844982612072589,1
43.794933962781876,44.076429471633276,43.39516327269693,134314000,-0.016160192470476065,44.697146606445315,44.91287899017334,0.007627251687122257,1
44.08117232308161,44.28223801491003,43.934508607866384,82514800,0.004362342521745166,44.49844512939453,44.90507278442383,0.007686208410608662,1
44.29407114181829,44.554278076961445,43.74764018749104,102847600,-0.005576261859575937,44.245809936523436,44.87077331542969,0.007614794521237116,0
44.02676061501797,44.03385683847325,43.69085947006815,108801600,-0.0029118918801884774,44.06035461425781,44.832570457458495,0.007629938519362569,0
43.38334030894724,43.742897914278714,42.75175119748304,126652400,-0.014871361921433457,43.749524688720705,44.7567554473877,0.008203240342984102,0
43.286369276420764,44.123756303141846,43.1799186835594,98276800,0.012406242337167361,43.6899169921875,44.715714645385745,0.00876885394857274,1
43.81623651618253,44.30116563482723,43.53237671315032,101141200,-0.0014639896836075028,43.5792121887207,44.676211547851565,0.00876518967633571,0
43.54894248382854,44.048064114326344,43.47797662172733,69460800,0.007276388851551241,43.5811050415039,44.66000881195068,0.008926822266421794,1
44.06697335691033,44.27987088708251,43.26743544249482,90950800,-0.0021026856860890675,43.590093994140624,44.59933300018311,0.007812582073004299,0
43.4826980555683,44.30589247089848,43.38807572597858,70925200,0.011182517634151123,43.827117919921875,44.54433536529541,0.008019873461657763,1
44.42180820300146,44.459657141944504,43.41646877272045,55819200,-0.01741617746820434,43.8029899597168,44.433275413513186,0.008504406161820733,0
43.8233322107351,44.09536737618511,43.591513795499964,66416800,0.00804687025287576,43.861653900146486,44.33179531097412,0.00873085545489032,1
43.861185412288734,44.57320099020935,43.80914402286213,69940800,0.01386205873769919,43.978509521484376,44.26686248779297,0.009440029357681913,1
44.82630459322533,45.105432356298394,44.778995231116525,79026400,0.013885036581359866,44.23729629516602,44.25361576080322,0.009843388005822254,1
45.11252492004598,45.24735676080253,44.98714989692514,63756400,-0.0012069807896788465,44.3872688293457,44.24320755004883,0.00983264110332517,0
44.58976010046046,44.89254438957308,44.37923034303881,75326000,-0.012975812405209397,44.57461700439453,44.19116764068603,0.010134084294697825,0
44.83339539070363,45.278111281541236,44.78135401584082,72164400,0.016765729721972322,44.84097137451172,44.19507064819336,0.010733656250438966,1
45.20004438479693,45.37982136361211,45.157463441975985,50055600,0.0015703428238531547,44.99992980957031,44.201338577270505,0.010738168321634163,1
45.3041393514624,45.57143888284523,45.04393243474662,60172400,-0.002194881284998007,45.015542602539064,44.22582187652588,0.010472413310576885,0
44.88545113991405,45.38693697522039,44.75534766109203,62138000,0.002828680473395684,45.067586517333986,44.257874488830566,0.010480314258515535,1
45.365636730844756,45.37036874963349,44.9280170344419,65573600,-0.005484730331845822,45.186805725097656,44.31358242034912,0.009824231826436701,0
44.87125901048559,45.54779349572749,44.87125901048559,81147200,0.007773431395840857,45.22702255249023,44.37721500396729,0.009909450610654187,1
45.36563210490812,45.519388409872334,44.98478584438676,82704800,-0.002293475818113344,45.23222732543945,44.447942924499515,0.009813322255843809,0
45.10543802852342,45.40822592493737,44.84050267981882,63957600,0.0008882808837658018,45.2653450012207,44.5270694732666,0.00975730565781763,1
45.524124765675154,45.8103523441781,45.429506047370054,74791600,0.007254125851407833,45.3386734008789,44.655161666870114,0.008988822146694926,1
45.66842011085451,46.09184735246474,45.519392202307905,66839600,0.009430077685611549,45.547784423828126,44.778049278259275,0.008847208303973817,1
46.035078932478655,46.35442345403334,45.79852850450425,76304000,-0.00313099063219191,45.658015441894534,44.89691581726074,0.008897020060895464,0
46.124968746846854,46.1722781100309,44.96823731105261,96096000,-0.016631548110539796,45.636254119873044,44.9617301940918,0.009808877349377411,0
45.39402326924583,45.46498911575692,44.72458877003278,84118000,-0.005602681545678445,45.555825805664064,45.018502426147464,0.009907310217029782,0
45.015543778519834,45.45079566697148,44.78845379658217,157492000,0.002000871066307308,45.427615356445315,45.05528602600098,0.009635619028884945,0
47.104289795396845,47.726414991857276,46.673766266407846,271742800,0.05891024475221651,45.743647766113284,45.2632137298584,0.015402153005084941,1
47.44728905616039,49.29238326324594,47.392883464044495,249616000,0.02923080629153696,46.36719512939453,45.523301124572754,0.01634507464702646,1
48.97303284336989,49.37753564709099,48.60637897287463,133789600,0.002893009127616919,47.171939849853516,45.76008777618408,0.01624204348725946,1
49.20249004277745,49.49817808389991,48.982499872729456,101701600,0.005192627387116344,48.07840194702148,45.97877883911133,0.016113069582460247,1
49.514728934264944,49.55730627154574,48.90915690920469,102349600,-0.009375070625614268,48.8741569519043,46.177008056640624,0.01637369951830148,0
48.74120284831803,49.15753018633835,48.37928108294608,90102000,0.000675857392844259,49.14618682861328,46.40610618591309,0.015890733617406203,1
49.564412314170305,49.62354992286945,49.01324936795748,93970400,0.007865230438545368,49.216678619384766,46.617227935791014,0.015667990755648717,0
49.223115531859115,49.63615802396937,49.05932275702003,98444800,-0.002978836779060967,49.22934799194336,46.81744232177734,0.01574695802754665,1
49.686025118190244,50.07532831353846,49.30384303563666,103563600,0.006457271624251915,49.25454330444336,47.038529014587404,0.015676015869938532,0
49.88778535570257,49.98273591386627,49.43676114909593,82992000,0.004212882879978563,49.4142448425293,47.26367263793945,0.015669931320732435,0
49.66464779498689,50.02546643755546,49.45337972325977,115230400,0.0023361453601558058,49.5905876159668,47.507051658630374,0.015494681523877602,1
50.265216769109614,50.75421900677927,50.19875065654081,114001600,0.0146498881505297,49.83603744506836,47.76948165893555,0.015629205825167396,1
50.66639386062462,51.73697648515084,50.599927742417734,141708000,0.01997005820893305,50.31317291259766,48.08767871856689,0.015829040290448196,1
51.772579973081385,52.02894718820168,51.06281246192727,121150800,-0.009743628907211921,50.6260368347168,48.37870197296142,0.016208900621196724,0
51.46399096742954,51.55656903377476,50.80644727346733,104639200,-0.0019492690334355078,50.87718505859375,48.64830055236816,0.016307169734758615,0
50.82306605011585,51.359543615830106,50.761344923935006,76072400,4.6556970075384285e-05,51.10554504394531,48.896491813659665,0.016329799711041527,1
50.95362459260786,51.52333886697955,50.941758488207356,75532800,0.002046094784382557,51.2085693359375,49.15712013244629,0.01623066213646022,1
51.41651673354817,51.48772784593229,51.06281917946899,73905600,0.003109148549542473,51.141153717041014,49.46390361785889,0.015391849866630484,0
51.547067830452825,51.924504799962136,51.35241810535412,82100400,0.008234536955239014,51.25889434814453,49.80446910858154,0.015128058878445334,1
51.98859673347588,52.351787873308055,51.967233401046144,91107200,0.008075629437288123,51.480132293701175,50.16142978668213,0.015079310941247507,1
52.25921004869096,53.05206206974539,52.08355115173743,109019200,0.014929448523183675,51.8566162109375,50.42473392486572,0.009276953175789582,1
52.99508928286878,54.18436187501415,52.79331481770957,195175200,0.009193658222961032,52.30953598022461,50.64270534515381,0.007459837677964963,1
53.76895624032798,54.32917332841462,53.647893713349546,173360400,0.011554219027058998,52.85408706665039,50.884440422058105,0.00762394128803337,1
54.21996909019062,54.40274909041703,53.79743296109522,109560400,0.003206728177845175,53.34878692626953,51.12206535339355,0.007630461477850324,0
54.357656409659185,54.51907309748186,53.434248203257766,133332000,-0.006524691055688536,53.68919067382812,51.36518821716309,0.007377624734252492,0
53.70248110255072,53.96834918895152,52.53219933838664,137160000,-0.016617472787532783,53.694888305664065,51.56190929412842,0.00876539074063811,0
52.66276342098608,53.49833855540811,52.3921503197671,150479200,-0.00806806246858116,53.51780395507812,51.71798667907715,0.009103916637193841,0
52.449117293915904,52.66276149578296,51.385655765808345,158066000,-0.01342073728549309,53.07627563476562,51.84617233276367,0.009747933681515098,0
51.75121402787401,53.24433630046414,51.407013742111914,142996000,0.025282741255179486,52.862158966064456,52.02396926879883,0.010973408210601818,1
53.39626733232017,53.41050955532714,52.18562766687996,197114800,-0.012418877359790192,52.58679885864258,52.15832672119141,0.011534481590376035,0
53.059180658685435,54.20572653752017,52.83367037442229,166825600,0.024155083817400946,52.743943786621095,52.35024833679199,0.01249096803689688,1
53.58853614432535,53.847279480539015,52.8217997421493,127997200,-0.011351137881908335,52.86453094482422,52.47511005401611,0.012652739072302115,0
52.73397376692589,52.92387852093869,51.57556164949843,148780400,-0.02662599294223633,52.84316711425781,52.47867088317871,0.01352376872015643,0
51.698992744135595,52.66275866386363,51.53994856606182,126286800,0.0016522125420492806,52.57682723999024,52.51166687011719,0.013323314926019219,1
51.86753811518,52.133402597695046,51.10792272075707,108495200,0.0005957033953767343,52.44864120483398,52.55119075775146,0.01330856936386263,0
52.28058336820857,52.76483707510181,52.02183636161945,106435200,0.007601845478079738,52.145745849609376,52.610298538208006,0.013391451974743505,0
52.40875723884971,52.546438076470416,51.580299717041626,384986800,-0.010771420598039483,51.85234451293945,52.6360538482666,0.013654487025140825,0
51.468741215335086,52.52270553404214,51.42363842889159,110773600,0.014380311522965261,51.990499114990236,52.69100723266602,0.013992363164436031,1
52.16425761500714,52.89301599016302,52.15238788998584,98217600,0.006340804984837245,52.1780288696289,52.741450500488284,0.013948259391610247,1
52.46098789272328,53.113782990935896,52.16663534447083,95938800,-0.00796607471382793,52.2753547668457,52.7499963760376,0.013984692535736056,0
53.130402694768456,53.75233724520771,53.063932950702444,120724800,0.020551694884917815,52.50893630981445,52.77337856292725,0.014346980017620177,1
53.360656266454455,53.60990602666179,53.17787624815003,91717600,0.003511896907966161,52.89254379272461,52.7818058013916,0.01422226760874781,1
54.11076848212006,54.459717360324966,53.7309626679872,94403200,0.006733183396971931,53.199711608886716,52.7774133682251,0.014060587618375439,0
53.94460585116132,54.5974008614614,53.79743140792117,99152800,0.008888566128001596,53.53631591796875,52.78833274841308,0.014185372258158342,1
54.60928217007616,55.42112152044148,54.54518854127222,114619200,0.012168779604273317,54.089412689208984,52.85005187988281,0.014327415401374782,1
54.78257771634427,55.155266201954745,53.82118761274809,128168000,-0.017580746082249687,54.23374252319336,52.90809211730957,0.014392047362172655,0
54.11315028295081,54.219970566201916,52.36128459795892,134322000,-0.016229152406562752,54.16490097045899,52.943580055236815,0.014778647576194629,0
52.748221794657425,53.36303524657511,52.271085582411416,118655600,-0.002318253105005441,53.999212646484374,53.008147621154784,0.014421561926791695,1
53.087671752738586,53.94936245299579,52.75771364356512,107564000,0.013853435315146712,53.884796905517575,53.04399223327637,0.013627024277223525,1
53.51970651890085,53.73097461398449,51.28595942699632,167962400,-0.04632604243919469,53.13894805908203,52.98808917999268,0.01703564746943581,0
50.922769159935676,52.104920790554,50.40053377621076,212497600,-0.008827878612231221,52.49612045288086,52.846136283874515,0.016046523493895095,0
52.323310622604204,52.90726714421123,51.47348960186273,161351600,0.035719311770883166,52.39262466430664,52.82560348510742,0.018023387067485658,1
52.498964791499894,52.65800896630272,51.57555668146875,123164000,-0.02138595585818437,52.08830184936524,52.81943130493164,0.01765381325582455,0
51.96960667852757,52.93337261415995,51.45449246345416,116736000,0.02203718028840096,51.86421432495117,52.8658390045166,0.01832801744721612,1
52.769584063048576,52.850292408019996,52.06693754496358,91541600,-0.004321286028379556,52.09352340698242,52.89930973052979,0.018367351642158383,0
51.715605989858865,52.161881540699575,50.561939066278256,130325200,-0.02337375256617602,52.16805877685547,52.851714515686034,0.0190569089868929,0
51.763089411901014,52.52270479300805,51.61353883204193,132314800,0.015230199702628289,52.035124969482425,52.87129859924316,0.019223154269684736,1
52.173752210932165,53.02120060810518,51.97198137027068,115168400,0.006109985602873902,52.19132080078125,52.8696367263794,0.01899771573383111,1
51.233730011133105,52.995089320060046,50.96548943018461,155071200,0.009426714963826743,52.21885681152344,52.87604598999023,0.019063140106531023,1
52.840797527182865,53.227724523287165,50.92751139208829,163702000,-0.03430154979954525,51.92925262451172,52.81278419494629,0.020517855769371054,0
51.68000502193236,52.55118924843808,51.4521186121958,119423200,0.021897757320053834,52.10871276855469,52.7516586303711,0.02059441061143855,1
51.250340778692184,52.26870301160713,50.48360438948475,189033600,-0.015923631375807767,51.9658088684082,52.63961486816406,0.020829772566295052,1
52.031324919854015,52.15001492473634,48.92164534308454,183742000,-0.018770178978817054,51.56653594970703,52.46134281158447,0.021051221890575848,0
50.122786638404236,51.07942776938506,49.67651469177308,146640000,0.0049943148507365365,51.11883697509766,52.271676254272464,0.020951283976990673,1
51.48298005871331,52.33042484927199,51.421258935154796,153435600,0.026066628504492373,51.297821044921875,52.11488628387451,0.02171138113960478,1
51.998093247056666,52.78382052074504,51.46636070706696,233292800,0.015352262785567339,51.41271286010742,52.04640121459961,0.021772255638205028,1
49.7429959303514,50.716252074152735,48.764987548673695,365314800,-0.06633044673042499,50.99397735595703,51.84688396453858,0.026068496724435047,0
48.49674080545637,48.5181041388236,47.04160006391353,264654800,-0.028388470744672656,50.48835830688476,51.58362922668457,0.026648506526962722,0
47.93177899381314,48.59644385452974,47.877182596814855,127531600,0.010814148552209302,50.03591384887695,51.309455490112306,0.026544620674925294,1
48.89316489943807,49.864048349461974,48.45638651506329,133697600,0.03032819012393384,49.61290283203125,51.233374977111815,0.02578909543203506,1
50.01897142188709,50.052320434232975,49.24955972898359,101450400,-0.0034891688422465927,48.9955940246582,51.17126960754395,0.025733362887868635,0
48.96372065116238,49.07329444232742,48.17763247225067,137463200,-0.01928131762404106,48.88656158447266,50.970368194580075,0.024522670608079375,0
47.40344554572155,47.60592402834233,46.16237886454745,204542000,-0.05037435077484087,48.566453552246095,50.70316715240479,0.026409285291278794,0
45.64786392451267,46.96991726219886,45.60498453457777,187531600,-0.009990993755010336,48.05042419433594,50.356007957458495,0.02563592381694666,1
46.18857944810062,46.32674067294323,44.29005935438452,243204000,-0.028247685312459914,46.98229751586914,49.9555685043335,0.026072827725141138,0
44.876065029231874,45.72885124663024,44.521133325735,185915200,0.024679072356848186,46.16857986450195,49.671399879455564,0.026777610033978376,1
45.37867780340927,46.44346911666456,45.130942788978146,147713200,0.011075521383467679,45.647378540039064,49.37343158721924,0.026623919564932208,1
45.25957387208643,45.42631894360854,44.06615168008175,167701200,-0.03963208471756119,45.25147705078125,48.96820621490478,0.027504551711364355,0
42.48921717934712,43.22766443054001,41.807941233880754,271300800,-0.047777770884793735,44.52494125366211,48.432529067993165,0.02855090095311602,0
42.813172055153956,42.9418065585456,42.055671488755785,124496800,-0.001130254323057689,44.04757232666016,47.985148429870605,0.02807733756218322,0
41.67217464645664,42.06760143024412,40.99566371850284,94496000,-0.025398396449534788,43.13666534423828,47.42838802337646,0.02730072726846071,0
41.5054077120705,41.67453353786291,40.557336238940586,179994000,0.013523188963354249,42.23576049804687,46.94091949462891,0.027842314651136717,1
40.85509430783906,41.63165550359944,40.70502558690856,165549600,-0.0021761495331765746,41.68216323852539,46.49711303710937,0.02781755000459287,1
42.09854392890178,43.184772991183316,41.66976834253551,184250000,0.038452747065294446,41.87082214355469,46.12052536010742,0.029665209042045945,1
43.511125910789204,43.544474925068734,42.32961122602735,167080000,-0.007681983903740308,42.00279006958008,45.661390686035155,0.02858996541687077,0
42.946575978372955,42.95610634654788,42.1700181715583,158126000,-0.005402258673916305,42.3024543762207,45.15082340240478,0.028019667776857392,0
43.93990252450219,44.05424148532072,43.16572558637516,163210000,0.03494222746959186,42.78840103149414,44.889525413513184,0.02647333662637212,1
43.10378960296019,43.44681012414803,41.98897654386978,165377200,-0.043988759439989145,42.90512466430664,44.601304626464845,0.027404191629439648,0
40.91465661846375,41.63404670780796,40.59545836632005,172393600,-0.011149434194492436,42.608795166015625,44.26374568939209,0.027132060247454324,1
